Account,Brand,Category,Category_Path,Stock_Code,Description,Barcode_1,Barcode_2,Assorted,Currency,SRP,Your_Price,Each_2,Qty_2,Each_3,Qty_3,Each_4,Qty_4,Supplier
,,GBP,0.00,0.00,1,,,,,,,,,,,,,Ison
,,GBP,0.00,0.00,1,,,,,,,,,,,,,Ison
,Y,GBP,1499.99,937.49,1,899.99,2,849.99,5,,,,,,,,,Ison
,Y,GBP,1499.99,937.49,1,899.99,2,849.99,5,,,,,,,,,Ison
,Y,GBP,1499.99,937.49,1,899.99,2,849.99,5,,,,,,,,,Ison
,Y,GBP,1499.99,937.49,1,899.99,2,849.99,5,,,,,,,,,Ison
,Y,GBP,899.99,562.49,1,539.99,2,509.99,5,,,,,,,,,Ison
,Y,GBP,899.99,562.49,1,539.99,2,509.99,5,,,,,,,,,Ison
,Y,GBP,899.99,562.49,1,539.99,2,509.99,5,,,,,,,,,Ison
,Y,GBP,1499.99,937.49,1,899.99,2,849.99,5,,,,,,,,,Ison
,Y,GBP,1499.99,937.49,1,899.99,2,849.99,5,,,,,,,,,Ison
,Y,GBP,1499.99,937.49,1,899.99,2,849.99,5,,,,,,,,,Ison
,Y,GBP,1499.99,937.49,1,899.99,2,849.99,5,,,,,,,,,Ison
,Y,GBP,1499.99,937.49,1,899.99,2,849.99,5,,,,,,,,,Ison
,Y,GBP,1499.99,937.49,1,899.99,2,849.99,5,,,,,,,,,Ison
,Y,GBP,1499.99,937.49,1,899.99,2,849.99,5,,,,,,,,,Ison
,Y,GBP,1499.99,937.49,1,899.99,2,849.99,5,,,,,,,,,Ison
,Y,GBP,1499.99,937.49,1,899.99,2,849.99,5,,,,,,,,,Ison
,Y,GBP,1499.99,937.49,1,899.99,2,849.99,5,,,,,,,,,Ison
,Y,GBP,1499.99,937.49,1,899.99,2,849.99,5,,,,,,,,,Ison
,Y,GBP,1499.99,937.49,1,899.99,2,849.99,5,,,,,,,,,Ison
,Y,GBP,1499.99,937.49,1,899.99,2,849.99,5,,,,,,,,,Ison
,Y,GBP,1499.99,937.49,1,899.99,2,849.99,5,,,,,,,,,Ison
,Y,GBP,1499.99,937.49,1,899.99,2,849.99,5,,,,,,,,,Ison
,Y,GBP,1499.99,937.49,1,899.99,2,849.99,5,,,,,,,,,Ison
,Y,GBP,1499.99,937.49,1,899.99,2,849.99,5,,,,,,,,,Ison
,Y,GBP,899.99,562.49,1,539.99,2,509.99,5,,,,,,,,,Ison
,Y,GBP,899.99,562.49,1,539.99,2,509.99,5,,,,,,,,,Ison
,Y,GBP,899.99,562.49,1,539.99,2,509.99,5,,,,,,,,,Ison
,Y,GBP,899.99,562.49,1,539.99,2,509.99,5,,,,,,,,,Ison
,Y,GBP,899.99,562.49,1,539.99,2,509.99,5,,,,,,,,,Ison
,Y,GBP,899.99,562.49,1,539.99,2,509.99,5,,,,,,,,,Ison
,Y,GBP,799.99,499.99,1,480.00,2,453.33,5,,,,,,,,,Ison
,Y,GBP,799.99,499.99,1,480.00,2,453.33,5,,,,,,,,,Ison
,Y,GBP,1499.99,937.49,1,899.99,2,849.99,5,,,,,,,,,Ison
,Y,GBP,1499.99,937.49,1,899.99,2,849.99,5,,,,,,,,,Ison
,Y,GBP,1499.99,937.49,1,899.99,2,849.99,5,,,,,,,,,Ison
,Y,GBP,1499.99,937.49,1,899.99,2,849.99,5,,,,,,,,,Ison
,Y,GBP,1599.99,1000.00,1,960.00,2,906.66,5,,,,,,,,,Ison
,Y,GBP,1599.99,1000.00,1,960.00,2,906.66,5,,,,,,,,,Ison
,Y,GBP,1599.99,1000.00,1,960.00,2,906.66,5,,,,,,,,,Ison
,Y,GBP,1599.99,1000.00,1,960.00,2,906.66,5,,,,,,,,,Ison
,Y,GBP,899.99,562.49,1,539.99,2,509.99,5,,,,,,,,,Ison
,Y,GBP,899.99,562.49,1,539.99,2,509.99,5,,,,,,,,,Ison
,,GBP,34.99,17.50,1,16.04,3,14.58,6,13.12,10,,,,,,,Ison
,,GBP,24.99,12.50,1,11.46,3,10.41,6,9.37,10,,,,,,,Ison
,,GBP,19.99,10.00,1,9.16,3,8.33,6,7.50,10,,,,,,,Ison
,,GBP,24.99,11.46,1,10.83,3,10.41,6,10.00,10,,,,,,,Ison
,,GBP,24.99,11.46,1,10.83,3,10.41,6,10.00,10,,,,,,,Ison
,,GBP,24.99,11.46,1,10.83,3,10.41,6,10.00,10,,,,,,,Ison
,,GBP,34.99,16.04,1,15.16,3,14.58,6,14.00,10,,,,,,,Ison
,,GBP,34.99,16.04,1,15.16,3,14.58,6,14.00,10,,,,,,,Ison
,,GBP,34.99,16.04,1,15.16,3,14.58,6,14.00,10,,,,,,,Ison
,,GBP,49.99,22.91,1,21.66,3,20.83,6,20.00,10,,,,,,,Ison
,,GBP,49.99,22.91,1,21.66,3,20.83,6,20.00,10,,,,,,,Ison
,,GBP,49.99,22.91,1,21.66,3,20.83,6,20.00,10,,,,,,,Ison
,,GBP,59.99,27.49,1,25.99,3,24.99,6,24.00,10,,,,,,,Ison
,,GBP,59.99,27.49,1,25.99,3,24.99,6,24.00,10,,,,,,,Ison
,,GBP,59.99,27.49,1,25.99,3,24.99,6,24.00,10,,,,,,,Ison
8021890568472,,GBP,29.99,13.74,1,12.99,3,12.49,6,12.00,10,,,,,,,Ison
8021890568465,,GBP,29.99,13.74,1,12.99,3,12.49,6,12.00,10,,,,,,,Ison
,,GBP,44.99,20.62,1,19.49,3,18.74,6,18.00,10,,,,,,,Ison
,,GBP,44.99,20.62,1,19.49,3,18.74,6,18.00,10,,,,,,,Ison
,,GBP,44.99,20.62,1,19.49,3,18.74,6,18.00,10,,,,,,,Ison
,,GBP,69.99,32.08,1,30.33,3,29.16,6,28.00,10,,,,,,,Ison
,,GBP,69.99,32.08,1,30.33,3,29.16,6,28.00,10,,,,,,,Ison
,,GBP,69.99,32.08,1,30.33,3,29.16,6,28.00,10,,,,,,,Ison
,,GBP,74.99,34.37,1,32.49,3,31.24,6,30.00,10,,,,,,,Ison
,,GBP,74.99,34.37,1,32.49,3,31.24,6,30.00,10,,,,,,,Ison
,,GBP,79.99,36.66,1,34.66,3,33.33,6,32.00,10,,,,,,,Ison
,,GBP,79.99,36.66,1,34.66,3,33.33,6,32.00,10,,,,,,,Ison
,,GBP,79.99,36.66,1,34.66,3,33.33,6,32.00,10,,,,,,,Ison
,,GBP,32.99,15.12,1,14.29,3,13.74,6,13.20,10,,,,,,,Ison
,,GBP,32.99,15.12,1,14.29,3,13.74,6,13.20,10,,,,,,,Ison
,,GBP,17.99,10.19,1,9.59,6,8.99,12,,,,,,,,,Ison
,,GBP,29.90,13.87,1,13.05,6,12.23,12,,,,,,,,,Ison
,,GBP,149.50,61.61,1,57.98,6,54.36,12,,,,,,,,,Ison
,,GBP,549.90,254.93,1,239.94,2,224.94,4,,,,,,,,,Ison
,,GBP,14.99,8.49,1,7.99,6,7.49,12,,,,,,,,,Ison
,,GBP,1.99,1.13,1,1.06,6,1.00,12,,,,,,,,,Ison
,,GBP,54.99,31.16,1,29.33,2,27.50,4,,,,,,,,,Ison
,,GBP,15.99,9.06,1,8.53,6,8.00,12,,,,,,,,,Ison
,,GBP,1.99,1.13,1,1.06,2,1.00,4,,,,,,,,,Ison
,,GBP,64.99,36.83,1,34.66,2,32.50,4,,,,,,,,,Ison
,,GBP,15.99,9.06,1,8.53,6,8.00,12,,,,,,,,,Ison
,,GBP,1.99,1.13,1,1.06,6,1.00,12,,,,,,,,,Ison
,,GBP,44.99,26.24,1,25.12,2,24.37,4,,,,,,,,,Ison
,,GBP,21.99,12.46,1,11.73,2,11.00,4,10.26,6,,,,,,,Ison
,,GBP,8.99,4.87,1,4.49,6,4.12,12,,,,,,,,,Ison
,,GBP,39.99,21.66,1,20.00,2,18.33,4,,,,,,,,,Ison
,,GBP,134.99,73.12,1,67.49,2,61.87,4,,,,,,,,,Ison
,,GBP,0.00,0.00,1,,,,,,,,,,,,,Ison
,,GBP,19.99,10.00,1,,,,,,,,,,,,,Ison
,,GBP,7.99,4.00,1,,,,,,,,,,,,,Ison
,Y,GBP,24.99,11.46,1,,,,,,,,,,,,,Ison
,Y,GBP,19.99,9.16,1,,,,,,,,,,,,,Ison
,Y,GBP,29.99,13.74,1,,,,,,,,,,,,,Ison
,Y,GBP,24.99,11.46,1,,,,,,,,,,,,,Ison
,Y,GBP,24.99,11.46,1,,,,,,,,,,,,,Ison
,Y,GBP,39.99,18.33,1,,,,,,,,,,,,,Ison
,Y,GBP,24.99,11.46,1,,,,,,,,,,,,,Ison
,Y,GBP,24.99,11.46,1,,,,,,,,,,,,,Ison
,Y,GBP,19.99,9.16,1,,,,,,,,,,,,,Ison
,Y,GBP,29.99,13.74,1,,,,,,,,,,,,,Ison
,Y,GBP,39.99,18.33,1,,,,,,,,,,,,,Ison
,Y,GBP,24.99,11.46,1,,,,,,,,,,,,,Ison
,Y,GBP,19.99,9.16,1,,,,,,,,,,,,,Ison
,Y,GBP,29.99,13.74,1,,,,,,,,,,,,,Ison
,Y,GBP,449.75,168.66,1,,,,,,,,,,,,,Ison
,Y,GBP,39.99,18.33,1,,,,,,,,,,,,,Ison
,Y,GBP,24.99,11.46,1,,,,,,,,,,,,,Ison
,Y,GBP,19.99,9.16,1,,,,,,,,,,,,,Ison
,Y,GBP,29.99,13.74,1,,,,,,,,,,,,,Ison
,Y,GBP,449.75,168.66,1,,,,,,,,,,,,,Ison
,Y,GBP,24.99,11.46,1,,,,,,,,,,,,,Ison
,Y,GBP,19.99,9.16,1,,,,,,,,,,,,,Ison
,Y,GBP,29.99,13.74,1,,,,,,,,,,,,,Ison
,Y,GBP,449.75,168.66,1,,,,,,,,,,,,,Ison
,Y,GBP,39.99,18.33,1,,,,,,,,,,,,,Ison
,Y,GBP,24.99,11.46,1,,,,,,,,,,,,,Ison
,Y,GBP,19.99,9.16,1,,,,,,,,,,,,,Ison
,Y,GBP,29.99,13.74,1,,,,,,,,,,,,,Ison
,Y,GBP,39.99,18.33,1,,,,,,,,,,,,,Ison
,Y,GBP,24.99,11.46,1,,,,,,,,,,,,,Ison
,Y,GBP,19.99,9.16,1,,,,,,,,,,,,,Ison
,Y,GBP,29.99,13.74,1,,,,,,,,,,,,,Ison
,Y,GBP,39.99,18.33,1,,,,,,,,,,,,,Ison
,Y,GBP,24.99,11.46,1,,,,,,,,,,,,,Ison
,Y,GBP,19.99,9.16,1,,,,,,,,,,,,,Ison
,Y,GBP,29.99,13.74,1,,,,,,,,,,,,,Ison
,Y,GBP,19.99,9.16,1,,,,,,,,,,,,,Ison
,Y,GBP,39.99,18.33,1,,,,,,,,,,,,,Ison
,Y,GBP,19.99,9.16,1,,,,,,,,,,,,,Ison
,Y,GBP,29.99,13.74,1,,,,,,,,,,,,,Ison
,Y,GBP,39.99,18.33,1,,,,,,,,,,,,,Ison
,Y,GBP,19.99,9.16,1,,,,,,,,,,,,,Ison
,Y,GBP,29.99,13.74,1,,,,,,,,,,,,,Ison
,Y,GBP,21.99,10.08,1,,,,,,,,,,,,,Ison
,Y,GBP,449.75,168.66,1,,,,,,,,,,,,,Ison
,Y,GBP,749.75,281.16,1,,,,,,,,,,,,,Ison
7640121224522,Y,GBP,749.75,281.16,1,,,,,,,,,,,,,Ison
,Y,GBP,749.75,281.16,1,,,,,,,,,,,,,Ison
7640121224706,Y,GBP,749.75,281.16,1,,,,,,,,,,,,,Ison
7640121224850,Y,GBP,449.75,168.66,1,,,,,,,,,,,,,Ison
,Y,GBP,749.75,281.16,1,,,,,,,,,,,,,Ison
,Y,GBP,39.99,19.33,1,,,,,,,,,,,,,Ison
,Y,GBP,24.99,12.08,1,,,,,,,,,,,,,Ison
7640121222382,Y,GBP,47.99,23.19,1,,,,,,,,,,,,,Ison
,Y,GBP,27.99,13.53,1,,,,,,,,,,,,,Ison
,Y,GBP,27.99,13.53,1,,,,,,,,,,,,,Ison
,Y,GBP,44.99,21.74,1,,,,,,,,,,,,,Ison
7640121222139,Y,GBP,39.99,19.33,1,,,,,,,,,,,,,Ison
,Y,GBP,22.99,11.11,1,,,,,,,,,,,,,Ison
7640121222115,Y,GBP,22.99,11.11,1,,,,,,,,,,,,,Ison
,Y,GBP,39.99,19.33,1,,,,,,,,,,,,,Ison
7640121222146,Y,GBP,44.99,21.74,1,,,,,,,,,,,,,Ison
,Y,GBP,22.99,11.11,1,,,,,,,,,,,,,Ison
7640121222160,Y,GBP,24.99,12.08,1,,,,,,,,,,,,,Ison
,Y,GBP,44.99,21.74,1,,,,,,,,,,,,,Ison
,Y,GBP,19.99,9.66,1,,,,,,,,,,,,,Ison
,Y,GBP,21.99,10.63,1,,,,,,,,,,,,,Ison
,Y,GBP,17.99,8.69,1,,,,,,,,,,,,,Ison
,Y,GBP,15.99,7.73,1,,,,,,,,,,,,,Ison
,Y,GBP,29.99,16.24,1,,,,,,,,,,,,,Ison
7640121224379,Y,GBP,32.99,17.87,1,,,,,,,,,,,,,Ison
,Y,GBP,36.99,20.04,1,,,,,,,,,,,,,Ison
,Y,GBP,39.99,21.66,1,,,,,,,,,,,,,Ison
7640121224509,Y,GBP,49.99,27.08,1,,,,,,,,,,,,,Ison
,Y,GBP,34.99,18.95,1,,,,,,,,,,,,,Ison
,Y,GBP,39.99,21.66,1,,,,,,,,,,,,,Ison
,Y,GBP,42.99,23.29,1,,,,,,,,,,,,,Ison
,Y,GBP,49.99,27.08,1,,,,,,,,,,,,,Ison
,Y,GBP,59.99,32.49,1,,,,,,,,,,,,,Ison
,Y,GBP,64.99,35.20,1,,,,,,,,,,,,,Ison
,Y,GBP,64.99,35.20,1,,,,,,,,,,,,,Ison
,Y,GBP,74.99,40.62,1,,,,,,,,,,,,,Ison
,Y,GBP,74.99,40.62,1,,,,,,,,,,,,,Ison
,Y,GBP,84.99,46.04,1,,,,,,,,,,,,,Ison
,Y,GBP,69.99,37.91,1,,,,,,,,,,,,,Ison
,Y,GBP,69.99,37.91,1,,,,,,,,,,,,,Ison
,Y,GBP,79.99,43.33,1,,,,,,,,,,,,,Ison
,Y,GBP,79.99,43.33,1,,,,,,,,,,,,,Ison
,Y,GBP,89.99,48.74,1,,,,,,,,,,,,,Ison
7640121224324,Y,GBP,74.99,40.62,1,,,,,,,,,,,,,Ison
,Y,GBP,74.99,40.62,1,,,,,,,,,,,,,Ison
,Y,GBP,17.99,9.74,1,,,,,,,,,,,,,Ison
,Y,GBP,9.99,5.41,1,,,,,,,,,,,,,Ison
,Y,GBP,9.99,5.41,1,,,,,,,,,,,,,Ison
,Y,GBP,7.99,4.33,1,,,,,,,,,,,,,Ison
,,GBP,16.99,8.50,1,,,,,,,,,,,,,Ison
,,GBP,4.99,2.50,1,2.08,3,1.87,6,1.66,10,,,,,,,Ison
,,GBP,19.99,10.00,1,9.16,3,8.66,6,,,,,,,,,Ison
,,GBP,16.99,8.50,1,7.08,5,6.37,10,5.66,20,,,,,,,Ison
,,GBP,17.99,8.99,1,7.49,3,6.75,6,6.00,10,,,,,,,Ison
,,GBP,17.99,8.99,1,7.49,3,6.75,6,6.00,10,,,,,,,Ison
5055794204528,Y,GBP,15.99,8.00,1,6.66,5,6.00,10,5.33,20,,,,,,,Ison
,Y,GBP,14.99,7.49,1,6.24,5,5.62,10,5.00,20,,,,,,,Ison
,Y,GBP,21.99,11.00,1,10.08,3,9.17,6,8.25,10,,,,,,,Ison
,Y,GBP,22.99,11.50,1,10.54,3,9.58,6,8.62,10,,,,,,,Ison
,Y,GBP,22.99,11.50,1,10.54,3,9.58,6,8.62,10,,,,,,,Ison
,Y,GBP,24.99,12.50,1,11.46,3,10.41,6,9.37,10,,,,,,,Ison
,Y,GBP,74.99,37.49,1,34.37,3,31.24,6,28.12,10,,,,,,,Ison
,Y,GBP,74.99,37.49,1,34.37,3,31.24,6,28.12,10,,,,,,,Ison
,Y,GBP,17.99,8.24,1,7.49,6,6.75,9,6.00,12,,,,,,,Ison
,Y,GBP,17.99,8.24,1,7.49,6,6.75,9,6.00,12,,,,,,,Ison
,,GBP,44.99,24.37,1,22.49,4,20.62,8,18.74,10,,,,,,,Ison
,,GBP,16.99,9.20,1,8.50,4,7.79,8,7.08,10,,,,,,,Ison
,,GBP,21.99,11.91,1,11.00,4,10.08,8,9.17,10,,,,,,,Ison
,,GBP,24.99,13.54,1,12.50,4,11.46,8,10.41,10,,,,,,,Ison
,,GBP,9.99,4.16,1,3.75,4,3.33,8,2.92,10,,,,,,,Ison
,,GBP,29.99,16.24,1,14.99,4,13.74,8,12.49,10,,,,,,,Ison
,,GBP,9.99,4.16,1,3.75,4,3.33,8,2.92,10,,,,,,,Ison
,,GBP,21.99,9.17,1,8.25,4,7.33,8,6.42,10,,,,,,,Ison
,,GBP,19.99,10.83,1,10.00,4,9.16,8,8.33,10,,,,,,,Ison
,Y,GBP,14.99,8.12,1,7.49,4,6.87,8,6.24,10,,,,,,,Ison
,Y,GBP,14.99,8.12,1,7.49,4,6.87,8,6.24,10,,,,,,,Ison
,Y,GBP,19.99,10.83,1,10.00,4,9.16,8,8.33,10,,,,,,,Ison
,Y,GBP,19.99,10.83,1,10.00,4,9.16,8,8.33,10,,,,,,,Ison
,Y,GBP,4.99,1.94,1,1.78,6,1.61,9,1.45,12,,,,,,,Ison
,Y,GBP,4.99,1.94,1,1.78,6,1.61,9,1.45,12,,,,,,,Ison
,Y,GBP,4.99,1.94,1,1.78,6,1.61,9,1.45,12,,,,,,,Ison
,Y,GBP,6.99,2.72,1,2.49,6,2.26,9,2.04,12,,,,,,,Ison
,Y,GBP,6.99,2.72,1,2.49,6,2.26,9,2.04,12,,,,,,,Ison
,Y,GBP,6.99,2.72,1,2.49,6,2.26,9,2.04,12,,,,,,,Ison
,Y,GBP,6.99,2.72,1,2.49,6,2.26,9,2.04,12,,,,,,,Ison
,Y,GBP,6.99,2.72,1,2.49,6,2.26,9,2.04,12,,,,,,,Ison
,Y,GBP,21.99,11.00,1,10.08,6,9.17,9,8.25,12,,,,,,,Ison
,Y,GBP,21.99,11.00,1,10.08,6,9.17,9,8.25,12,,,,,,,Ison
,Y,GBP,21.99,11.00,1,10.08,6,9.17,9,8.25,12,,,,,,,Ison
,Y,GBP,21.99,11.00,1,10.08,6,9.17,9,8.25,12,,,,,,,Ison
,Y,GBP,21.99,11.00,1,10.08,6,9.17,9,8.25,12,,,,,,,Ison
,Y,GBP,21.99,11.00,1,10.08,6,9.17,9,8.25,12,,,,,,,Ison
,Y,GBP,21.99,11.00,1,10.08,6,9.17,9,8.25,12,,,,,,,Ison
,Y,GBP,21.99,11.00,1,10.08,6,9.17,9,8.25,12,,,,,,,Ison
,Y,GBP,21.99,11.00,1,10.08,6,9.17,9,8.25,12,,,,,,,Ison
,Y,GBP,21.99,11.00,1,10.08,6,9.17,9,8.25,12,,,,,,,Ison
,Y,GBP,21.99,11.00,1,10.08,6,9.17,9,8.25,12,,,,,,,Ison
,Y,GBP,21.99,11.00,1,10.08,6,9.17,9,8.25,12,,,,,,,Ison
,Y,GBP,21.99,11.00,1,10.08,6,9.17,9,8.25,12,,,,,,,Ison
,Y,GBP,21.99,11.00,1,10.08,6,9.17,9,8.25,12,,,,,,,Ison
,Y,GBP,21.99,11.00,1,10.08,6,9.17,9,8.25,12,,,,,,,Ison
,Y,GBP,21.99,11.00,1,10.08,6,9.17,9,8.25,12,,,,,,,Ison
,Y,GBP,21.99,11.00,1,10.08,6,9.17,9,8.25,12,,,,,,,Ison
,Y,GBP,21.99,11.00,1,10.08,6,9.17,9,8.25,12,,,,,,,Ison
,Y,GBP,21.99,11.00,1,10.08,6,9.17,9,8.25,12,,,,,,,Ison
,Y,GBP,21.99,11.00,1,10.08,6,9.17,9,8.25,12,,,,,,,Ison
,Y,GBP,21.99,11.00,1,10.08,6,9.17,9,8.25,12,,,,,,,Ison
,Y,GBP,34.99,17.50,1,16.04,3,14.58,5,13.12,10,,,,,,,Ison
,Y,GBP,29.99,14.99,1,13.74,3,12.49,5,11.25,10,,,,,,,Ison
,Y,GBP,39.99,18.33,1,16.66,6,15.00,9,13.33,12,,,,,,,Ison
,Y,GBP,39.99,18.33,1,16.66,6,15.00,9,13.33,12,,,,,,,Ison
,Y,GBP,44.99,20.62,1,18.74,6,16.87,9,15.00,12,,,,,,,Ison
,Y,GBP,44.99,20.62,1,18.74,6,16.87,9,15.00,12,,,,,,,Ison
,Y,GBP,34.99,16.04,1,14.58,6,13.12,9,11.66,12,,,,,,,Ison
,Y,GBP,34.99,16.04,1,14.58,6,13.12,9,11.66,12,,,,,,,Ison
,Y,GBP,34.99,16.04,1,14.58,6,13.12,9,11.66,12,,,,,,,Ison
,Y,GBP,34.99,16.04,1,14.58,6,13.12,9,11.66,12,,,,,,,Ison
,Y,GBP,34.99,16.04,1,14.58,6,13.12,9,11.66,12,,,,,,,Ison
,Y,GBP,34.99,16.04,1,14.58,6,13.12,9,11.66,12,,,,,,,Ison
,,GBP,14.99,6.87,1,6.24,6,5.62,9,5.00,12,,,,,,,Ison
,Y,GBP,24.99,11.46,1,10.41,6,9.37,9,8.33,12,,,,,,,Ison
,Y,GBP,22.99,10.54,1,9.58,6,8.62,9,7.66,12,,,,,,,Ison
,Y,GBP,24.99,11.46,1,10.41,6,9.37,9,8.33,12,,,,,,,Ison
,Y,GBP,24.99,11.46,1,10.41,6,9.37,9,8.33,12,,,,,,,Ison
,Y,GBP,24.99,11.46,1,10.41,6,9.37,9,8.33,12,,,,,,,Ison
,Y,GBP,24.99,11.46,1,10.41,6,9.37,9,8.33,12,,,,,,,Ison
,Y,GBP,22.99,10.54,1,9.58,6,8.62,9,7.66,12,,,,,,,Ison
,Y,GBP,24.99,11.46,1,10.41,6,9.37,9,8.33,12,,,,,,,Ison
,Y,GBP,24.99,11.46,1,10.41,6,9.37,9,8.33,12,,,,,,,Ison
,Y,GBP,24.99,11.46,1,10.41,6,9.37,9,8.33,12,,,,,,,Ison
,Y,GBP,24.99,11.46,1,10.41,6,9.37,9,8.33,12,,,,,,,Ison
,Y,GBP,24.99,11.46,1,10.41,6,9.37,9,8.33,12,,,,,,,Ison
,Y,GBP,24.99,11.46,1,10.41,6,9.37,9,8.33,12,,,,,,,Ison
,Y,GBP,9.99,5.00,1,4.58,3,4.16,6,3.75,10,,,,,,,Ison
,Y,GBP,14.99,6.87,1,6.24,6,5.62,9,5.00,12,,,,,,,Ison
,,GBP,0.00,0.00,1,,,,,,,,,,,,,Ison
,Y,GBP,54.99,29.79,1,27.50,3,26.12,6,25.21,10,,,,,,,Ison
,Y,GBP,5.99,3.24,1,2.99,3,2.84,6,2.74,10,,,,,,,Ison
,Y,GBP,7.99,4.33,1,4.00,3,3.80,6,3.66,10,,,,,,,Ison
4710069682616,,GBP,6.99,4.08,1,3.79,2,3.50,3,,,,,,,,,Ison
,,GBP,699.99,408.33,1,379.16,2,350.00,3,,,,,,,,,Ison
,,GBP,799.99,466.66,1,433.33,2,400.00,3,,,,,,,,,Ison
,,GBP,899.99,524.99,1,487.49,2,449.99,3,,,,,,,,,Ison
4712511837865,Y,GBP,74.99,40.62,1,37.49,3,35.62,6,34.37,10,,,,,,,Ison
4712511839265,Y,GBP,84.99,46.04,1,42.50,3,40.37,6,38.96,10,,,,,,,Ison
883466012080,Y,GBP,64.99,35.20,1,32.50,3,30.87,6,29.79,10,,,,,,,Ison
,Y,GBP,74.99,40.62,1,37.49,3,35.62,6,34.37,10,,,,,,,Ison
,Y,GBP,84.99,46.04,1,42.50,3,40.37,6,38.96,10,,,,,,,Ison
,Y,GBP,64.99,35.20,1,32.50,3,30.87,6,29.79,10,,,,,,,Ison
,Y,GBP,34.99,18.95,1,17.50,3,16.62,6,16.04,10,,,,,,,Ison
,Y,GBP,79.99,43.33,1,40.00,3,38.00,6,36.66,10,,,,,,,Ison
,Y,GBP,89.99,48.74,1,44.99,3,42.74,6,41.24,10,,,,,,,Ison
,Y,GBP,64.99,35.20,1,32.50,3,30.87,6,29.79,10,,,,,,,Ison
,Y,GBP,29.99,16.24,1,14.99,3,14.24,6,13.74,10,,,,,,,Ison
,Y,GBP,34.99,18.95,1,17.50,3,16.62,6,16.04,10,,,,,,,Ison
,Y,GBP,154.99,83.95,1,77.50,3,73.62,6,71.04,10,,,,,,,Ison
,Y,GBP,29.99,16.24,1,14.99,3,14.24,6,13.74,10,,,,,,,Ison
,Y,GBP,34.99,18.95,1,17.50,3,16.62,6,16.04,10,,,,,,,Ison
,Y,GBP,74.99,40.62,1,37.49,3,35.62,6,34.37,10,,,,,,,Ison
,Y,GBP,74.99,40.62,1,37.49,3,35.62,6,34.37,10,,,,,,,Ison
4710069680148,Y,GBP,44.99,24.37,1,22.49,3,21.37,6,20.62,10,,,,,,,Ison
4710069680155,Y,GBP,54.99,29.79,1,27.50,3,26.12,6,25.21,10,,,,,,,Ison
4710069680162,Y,GBP,64.99,35.20,1,32.50,3,30.87,6,29.79,10,,,,,,,Ison
,Y,GBP,64.99,35.20,1,32.50,3,30.87,6,29.79,10,,,,,,,Ison
,Y,GBP,84.99,46.04,1,42.50,3,40.37,6,38.96,10,,,,,,,Ison
,Y,GBP,94.99,51.45,1,47.50,3,45.12,6,43.54,10,,,,,,,Ison
,Y,GBP,44.99,24.37,1,22.49,3,21.37,6,20.62,10,,,,,,,Ison
,Y,GBP,54.99,29.79,1,27.50,3,26.12,6,25.21,10,,,,,,,Ison
,Y,GBP,64.99,35.20,1,32.50,3,30.87,6,29.79,10,,,,,,,Ison
,Y,GBP,39.99,21.66,1,20.00,3,19.00,6,18.33,10,,,,,,,Ison
,Y,GBP,64.99,35.20,1,32.50,3,30.87,6,29.79,10,,,,,,,Ison
4712511837834,Y,GBP,34.99,18.95,1,17.50,3,16.62,6,16.04,10,,,,,,,Ison
,Y,GBP,54.99,29.79,1,27.50,3,26.12,6,25.21,10,,,,,,,Ison
,Y,GBP,34.99,18.95,1,17.50,3,16.62,6,16.04,10,,,,,,,Ison
,Y,GBP,64.99,35.20,1,32.50,3,30.87,6,29.79,10,,,,,,,Ison
,Y,GBP,64.99,35.20,1,32.50,3,30.87,6,29.79,10,,,,,,,Ison
,Y,GBP,39.99,21.66,1,20.00,3,19.00,6,18.33,10,,,,,,,Ison
,Y,GBP,39.99,21.66,1,20.00,3,19.00,6,18.33,10,,,,,,,Ison
,Y,GBP,44.99,24.37,1,22.49,3,21.37,6,20.62,10,,,,,,,Ison
4710069680001,Y,GBP,24.99,13.54,1,12.50,10,11.46,15,10.83,20,,,,,,,Ison
4712511837278,Y,GBP,29.99,16.24,1,14.99,3,14.24,6,13.74,10,,,,,,,Ison
4710069681695,Y,GBP,34.99,18.95,1,17.50,3,16.62,6,16.04,10,,,,,,,Ison
,Y,GBP,19.99,10.83,1,10.00,3,9.50,6,9.16,10,,,,,,,Ison
,Y,GBP,24.99,13.54,1,12.50,3,11.87,6,11.46,10,,,,,,,Ison
,Y,GBP,22.99,12.45,1,11.50,3,10.92,6,10.54,10,,,,,,,Ison
,Y,GBP,12.99,7.04,1,6.50,3,6.17,6,5.96,10,,,,,,,Ison
,Y,GBP,17.99,9.74,1,8.99,3,8.54,6,8.24,10,,,,,,,Ison
,Y,GBP,34.99,18.95,1,17.50,3,16.62,6,16.04,10,,,,,,,Ison
,Y,GBP,39.99,21.66,1,20.00,3,19.00,6,18.33,10,,,,,,,Ison
4712511829945,Y,GBP,89.99,48.74,1,44.99,3,42.74,6,41.24,10,,,,,,,Ison
4712511827682,Y,GBP,19.99,10.83,1,10.00,3,9.50,6,9.16,10,,,,,,,Ison
4712511836387,Y,GBP,19.99,10.83,1,10.00,3,9.50,6,9.16,10,,,,,,,Ison
,Y,GBP,64.99,35.20,1,32.50,3,30.87,6,29.79,10,,,,,,,Ison
